ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000177370	TIMM22	17	997129	1003671	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	2.53386823143192	-29.9970021423577	2.94615288493572	-10.181753396349	2.39211668647554e-24	8.67429352849759e-21	1
ENSG00000284554	AL022318.4	22	39014363	39033276	novel protein	2.16250027124723	-29.1796756882984	3.63007313232665	-8.03831620593165	9.10813449097883e-16	1.59835310682064e-12	1.0331858820885
ENSG00000262660	AC139530.2	17	81703371	81720539	novel protein	2.38749886208741	-28.9184865063444	3.64676531903509	-7.92990060407728	2.1932135384432e-15	3.14484434598285e-12	1.14950492386657
ENSG00000269711	AC008763.3	19	7678501	7682854	novel protein	13.6005531968769	-25.2465405762917	4.23546255923312	-5.96075168254182	2.51080263930628e-09	2.06924375696646e-06	1
ENSG00000285446	Z84488.2	6	116399395	116463696	novel protein	5.76964987307024	-24.7537866134538	4.21112740846801	-5.87818515385624	4.14788823824437e-09	3.26979833250473e-06	1
ENSG00000228589	SPCS2P4	1	28095742	28096422	signal peptidase complex subunit 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:45237]	11.8184142349788	-23.9605557382715	4.20973767256875	-5.69169805862296	1.25782140035363e-08	8.82921851921251e-06	1.0331858820885
ENSG00000285447	ZNF883	9	112997120	113050043	zinc finger protein 883 [Source:NCBI gene;Acc:169834]	3.61813657438539	-22.0866517216458	4.26642391767569	-5.17685353069144	2.25659234183643e-07	0.000131981534676891	1
ENSG00000244398	AC116533.1	11	16974693	16975013	ribosomal protein L36a (RPL36A) pseudogene	3.33832051976656	-20.7844064905026	4.29612176806965	-4.83794631823054	1.31187559447219e-06	0.00060626359354062	1.0331858820885
ENSG00000204388	HSPA1B	6	31827738	31830254	heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]	6.90890735768224	-20.640774606569	4.27962127147441	-4.82303767021372	1.41388255232186e-06	0.00060626359354062	1.11273053804156
ENSG00000284741	PDE11A	2	177628069	178108339	phosphodiesterase 11A [Source:NCBI gene;Acc:50940]	2.10004496946262	-20.6244600884774	4.24842253022753	-4.85461602317903	1.20620232747101e-06	0.000587977836819354	1.0331858820885
ENSG00000151224	MAT1A	10	80271820	80289658	methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]	14.0352374817728	-7.9408223439692	1.24259156523833	-6.39053295235121	1.65308574827262e-10	1.53375991185094e-07	1.14950492386657
ENSG00000171557	FGG	4	154604134	154612967	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	12.3867501751983	-7.67709308225159	1.14406012600144	-6.71039301848891	1.94100908395414e-11	2.35911212457705e-08	1
ENSG00000136872	ALDOB	9	101420560	101449664	aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]	92.7397650983458	-7.66066086227781	0.59461386276334	-12.8834212284869	5.58058173003236e-38	3.73665224492284e-34	1.3539061265963
ENSG00000171564	FGB	4	154562956	154571086	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	12.2326515064217	-7.13243162212556	1.15012352304768	-6.20144834810919	5.59458822098628e-10	4.41213764850634e-07	1.14950492386657
ENSG00000196565	HBG2	11	5253188	5505605	hemoglobin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4832]	9.70845577925666	-6.95720156761235	1.21418578700061	-5.7299316481036	1.00471110912745e-08	7.34637777326789e-06	1.0331858820885
ENSG00000146678	IGFBP1	7	45888360	45893660	insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]	39.8195112767571	-6.8302811282323	0.868710905101266	-7.86254792949341	3.7639747146642e-15	4.9473925785099e-12	1.14950492386657
ENSG00000198650	TAT	16	71565660	71577092	tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]	32.4656591630499	-6.67432856391607	0.655752952467761	-10.1781143932314	2.48326520345745e-24	8.67429352849759e-21	1.14950492386657
ENSG00000124253	PCK1	20	57561080	57568121	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	5.87101843162698	-6.59989373900903	1.24529813362132	-5.29985034171424	1.15897642192588e-07	7.24600051928898e-05	1
ENSG00000256069	A2MP1	12	9228533	9275817	alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]	8.8929276300074	-6.37457257737995	1.19202559767238	-5.34768094731129	8.90883291351348e-08	5.76878748410403e-05	1
ENSG00000280787	HERC2P2	CHR_HSCHR15_3_CTG3	22497423	22593430	hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]	59.5681802451415	-6.23145584587683	2.13804338427399	-2.91456005603593	0.00356190269002013	0.369614827057377	1.14950492386657
ENSG00000104760	FGL1	8	17864380	17910365	fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695]	3.31705072152707	-5.96065622525463	1.71639537708231	-3.47277573969415	0.000515105575121209	0.112522640753285	1
ENSG00000215583	ASS1P6	Y	11922536	11923769	argininosuccinate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:769]	3.90532143830357	-5.93974719147463	1.38634868943692	-4.28445400261252	1.83188501607504e-05	0.00691956400551177	1
ENSG00000131482	G6PC	17	42900797	42914438	glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]	17.1448292915764	-5.85405117833121	0.674790161737103	-8.67536533618275	4.12224938496119e-18	8.30450039985904e-15	1
ENSG00000244734	HBB	11	5225464	5229395	hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]	80.1291741035491	-5.50908877798808	0.360074693294915	-15.2998499493991	7.66331044496528e-53	1.34480623560983e-48	1.0331858820885
ENSG00000163220	S100A9	1	153357854	153361023	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	6.07826098886101	-5.47392608929426	1.31581473847083	-4.1601039487183	3.18102783229256e-05	0.0115350431254593	1
ENSG00000134240	HMGCS2	1	119748002	119768905	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]	6.80765139768938	-5.07165543064672	1.15866139111117	-4.37716788490115	1.20231364502111e-05	0.00441021987758896	1.14950492386657
ENSG00000143546	S100A8	1	153390032	153391073	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	6.31360345149732	-5.03921283121943	1.3053922243404	-3.86030553672533	0.000113245334686585	0.0315444576525965	1.0331858820885
ENSG00000007001	UPP2	2	157876702	158136154	uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]	3.80570969718674	-4.93546735996615	1.21164168400406	-4.07337204152315	4.63373145972936e-05	0.0150584543352461	1.0331858820885
ENSG00000145321	GC	4	71741696	71804041	GC vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]	6.82973761221109	-4.93149913470845	1.2452889319722	-3.96012444027613	7.49107172652103e-05	0.0207290797204556	1.14950492386657
ENSG00000171759	PAH	12	102836889	102958410	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	5.12936361066864	-4.91772818198813	1.2886117832712	-3.81629924996048	0.00013546819537897	0.0333863001505562	1.14950492386657
ENSG00000117601	SERPINC1	1	173903804	173917378	serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]	20.3753254875957	-4.72185799459829	0.640530823331682	-7.37178887042131	1.68353494451913e-13	2.34801323685202e-10	1
ENSG00000169562	GJB1	X	71215194	71225516	gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283]	5.27266702793366	-4.6922589098176	1.54763082469108	-3.03189806958918	0.00243021252493029	0.320812190116327	1
ENSG00000084674	APOB	2	21001429	21044073	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	4.13514995764946	-4.45466294175549	1.35370774184851	-3.29071246624664	0.000999340029673331	0.163366467466428	1.14950492386657
ENSG00000237599	TAP2	CHR_HSCHR6_MHC_MCF_CTG1	32855328	32872254	transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]	38.1499070608173	-4.45322056062733	1.46400114232227	-3.04181494938141	0.00235156412978276	0.315823772126602	1
ENSG00000213107	AHCYP5	2	195582794	195584031	adenosylhomocysteinase pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44997]	2.47263745710045	-4.4434226934356	1.59688045853254	-2.78256438651575	0.00539311630367503	0.455317379669892	1.11273053804156
ENSG00000165140	FBP1	9	94603133	94640249	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	3.01714605061364	-4.42688745688894	1.82737701472158	-2.42253646687321	0.0154125787686374	0.792843119928316	1
ENSG00000158578	ALAS2	X	55009055	55030977	5'-aminolevulinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:397]	2.34795952256221	-4.39061439837146	1.51630093244508	-2.8956088494198	0.0037842376369695	0.380914252704625	1.14950492386657
ENSG00000005421	PON1	7	95297676	95324532	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]	5.41221656371639	-4.36777809888069	1.27880765653858	-3.41550824828747	0.00063663101335652	0.122039555305337	1.11273053804156
ENSG00000235941	HSPA1A	CHR_HSCHR6_MHC_APD_CTG1	31882493	31884975	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	777.558387734096	-4.07739278128821	1.65548413145243	-2.46296095735507	0.0137794919782788	0.877941448066693	0.672453300057209
