ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000275400	AC006001.4	7	66553805	66554199	translocase of outer mitochondrial membrane 20 homolog (yeast) (TOMM20) pseudogene	2.13241059610314	-23.7245106982282	3.4701252833217	-6.83678794314839	8.09884850903195E-12	7.15168817590066E-08	1
ENSG00000261459	AC002310.4	16	30525923	30534852	novel transcript	3.3943449790657	-19.8032784821397	4.29688829306094	-4.60874873431549	4.05099539002116E-06	0.004379071723237	1
ENSG00000240433	LY6G5B	CHR_HSCHR6_MHC_MANN_CTG1	31709833	31713000	lymphocyte antigen 6 family member G5B [Source:HGNC Symbol;Acc:HGNC:13931]	3.12721976855295	-19.7456629915298	4.24271848900719	-4.65401205446235	3.25537758711646E-06	0.004379071723237	1
ENSG00000203623	C6orf47	CHR_HSCHR6_MHC_QBL_CTG1	31648523	31650997	chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]	4.46253918587353	-19.5040826512526	4.24287403897618	-4.59690353097519	4.28816036921649E-06	0.004379071723237	1
ENSG00000226103	C6orf47	CHR_HSCHR6_MHC_SSTO_CTG1	31649040	31651514	chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]	4.46253918587353	-19.5040826512526	4.24287403897618	-4.59690353097519	4.28816036921649E-06	0.004379071723237	1
ENSG00000226531	C6orf47	CHR_HSCHR6_MHC_MCF_CTG1	31734577	31737051	chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]	4.46253918587353	-19.5040826512526	4.24287403897618	-4.59690353097519	4.28816036921649E-06	0.004379071723237	1
ENSG00000204388	HSPA1B	6	31827738	31830254	heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]	19.4176829209984	-10.0954787093154	4.14586568565095	-2.43507133968579	0.014888853953798	0.956039162921102	1
ENSG00000160683	CXCR5	11	118883892	118897787	C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]	23.171183614795	-9.12519087378355	2.93970933499897	-3.10411330982379	0.001908502241981	0.455487271562452	1
ENSG00000086967	MYBPC2	19	50432892	50466321	myosin binding protein C, fast type [Source:HGNC Symbol;Acc:HGNC:7550]	5.35038492445522	-5.11535716373326	1.21407195843713	-4.21338877665721	2.51567494402755E-05	0.016455309328322	1
ENSG00000100362	PVALB	22	36800684	36819479	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	9.93304475945967	-4.42032662522296	0.870263953414605	-5.0792941703252	3.78839719166537E-07	0.00066906882802	1
ENSG00000274665	PVALB	CHR_HSCHR22_1_CTG5	36800684	36819479	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	9.93304475945967	-4.42032662522296	0.870263953414605	-5.0792941703252	3.78839719166537E-07	0.00066906882802	1
ENSG00000104369	JPH1	8	74234700	74321540	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	4.24050856920137	-4.2913399456767	1.33824024205265	-3.20670370747067	0.001342652061781	0.364763256390785	1
ENSG00000169031	COL4A3	2	227164624	227314792	collagen type IV alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2204]	5.21832032052261	-4.20112204347867	1.43320152568559	-2.93128493668678	0.003375630059998	0.6083367600982	1
ENSG00000168824	NSG1	4	4348140	4419058	neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]	10.1614906349903	-4.06300332921208	1.22672430937023	-3.31207533606139	0.000926066042261	0.281987109868452	1
ENSG00000282413	AL133461.1	10	119818866	119819133	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) (VMA21) pseudogene	3.66168103756256	-4.03798450028871	1.82538791294755	-2.21212404861845	0.026958094888759	1	1
ENSG00000261862	KRTAP1-5	CHR_HSCHR17_4_CTG4	41026153	41027329	keratin associated protein 1-5 [Source:HGNC Symbol;Acc:HGNC:16777]	34.4095251613754	-4.00152580788744	1.8323803560115	-2.18378558510498	0.028978007313475	1	1
ENSG00000156097	GPR61	1	109539872	109548406	G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:HGNC:13300]	4.3358690318182	-3.9266247766694	1.30747158088393	-3.00321998128232	0.002671392583477	0.530106341761657	1
