ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000234196	ZBTB12	CHR_HSCHR6_MHC_MCF_CTG1	31976089	31978474	zinc finger and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:19066]	8.12915658798863	26.588106981974	4.26526538861137	6.23363485258539	4.55734683524583e-10	4.86054443940248e-07	1
ENSG00000276959	LENG1	CHR_HSCHR19_4_CTG3_1	54156123	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	5.00560133395667	17.8909165190697	4.29597404804604	4.16457742038901	3.11929767991928e-05	0.00958576037874856	1
ENSG00000206285	B3GALT4	CHR_HSCHR6_MHC_QBL_CTG1	33205959	33207652	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	2.68130883707228	17.5456249103131	4.24916505300598	4.1291935454239	3.64037865708735e-05	0.0110006175719418	1
ENSG00000256861	AC048338.1	12	122207779	122266423	novel protein	10.32493727843	16.7699349485066	4.29685610104874	3.90283839023921	9.50711848597503e-05	0.0198130534792199	1
ENSG00000267618	AC004223.3	17	35011349	35121493	RAD51L3-RFFL readthrough	4.40757451101881	6.22394366904033	2.36067888129286	2.63650584514557	0.0083764757037767	0.904777650947585	0.0324613583365249
ENSG00000280830	ADI1	CHR_HSCHR2_1_CTG1	3498728	3502360	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	3.30085120202272	5.23277801177128	1.92557375351795	2.71751627389561	0.00657739207144449	0.862583525906853	0.0324613583365249
ENSG00000261147	AC091167.2	15	90249556	90272208	novel protein	2.18231203140614	5.07165354215481	1.89197426498107	2.68061444387857	0.00734871313912163	0.631068025595994	0.143244058930298
ENSG00000011677	GABRA3	X	152166234	152451315	gamma-aminobutyric acid type A receptor alpha3 subunit [Source:HGNC Symbol;Acc:HGNC:4077]	12.1755892646608	4.14024040257523	1.56717476526332	2.64184983981642	0.00824546033680629	0.426766104744987	0.581902542350024
ENSG00000277823	PRH1	CHR_HSCHR12_3_CTG2	10824960	11167778	proline rich protein HaeIII subfamily 1 [Source:HGNC Symbol;Acc:HGNC:9366]	2.67452273038579	4.11184636535552	1.91771797672843	2.14413506847874	0.0320220659031401	1	0.0324613583365249
ENSG00000173253	DMRT2	9	1049858	1057552	doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]	5.19495936222585	4.07211655038981	1.14168796989438	3.56675086167943	0.000361434803541757	0.0562861846953315	1.03031844000252
ENSG00000223618	VPS52	CHR_HSCHR6_MHC_MANN_CTG1	33404140	33405839	VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]	9.90714559436307	3.9560039822814	1.47648122320046	2.67934594772988	0.00737661377499762	0.414876450470054	0.581902542350024
ENSG00000254509	AP000866.3	11	124791228	124791660	endothelial cell adhesion molecule (ESAM) pseudogene	2.45321448028451	3.56951641245932	1.53894646108157	2.31945457670482	0.0203704013387738	0.809162944030455	0.143244058930298
ENSG00000152583	SPARCL1	4	87473335	87531061	SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]	2.49325467067244	3.5197652319333	1.36414776831919	2.58019351984875	0.00987449625245941	0.368148670094212	1.03031844000252
ENSG00000068781	STON1-GTF2A1L	2	48529925	48776517	STON1-GTF2A1L readthrough [Source:HGNC Symbol;Acc:HGNC:30651]	4.98743941499306	3.47520122173384	1.56356250528545	2.22261739456293	0.0262416102741347	0.526895499313771	1
ENSG00000012817	KDM5D	Y	19703865	19744939	lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]	150.967531694299	3.40278141379425	1.09214135142099	3.11569689158539	0.00183510794250962	0.154613888560386	1.02922007959346
ENSG00000224006	AL645935.2	CHR_HSCHR6_MHC_COX_CTG1	29995625	29996628	HLA complex group 4 pseudogene 3	2.8083289444635	3.37679176235236	1.50398254724643	2.24523334298976	0.024753156643011	0.51786321572845	1
ENSG00000228520	RING1	CHR_HSCHR6_MHC_DBB_CTG1	33186401	33190628	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	163.815550901038	3.23738430340651	1.51987993011866	2.1300263522486	0.0331694378113721	0.563841641023987	1.02922007959346
ENSG00000231115	RING1	CHR_HSCHR6_MHC_MCF_CTG1	33378855	33383082	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	163.815550901038	3.23738430340651	1.51987993011866	2.1300263522486	0.0331694378113721	0.568068255921106	1
ENSG00000128383	APOBEC3A	22	38952741	38992778	apolipoprotein B mRNA editing enzyme catalytic subunit 3A [Source:HGNC Symbol;Acc:HGNC:17343]	2.02360856266342	3.16704337893167	1.35011973531904	2.34575000726383	0.0189888389259712	0.468054542325095	1
ENSG00000261873	SMIM36	17	55448433	55511444	small integral membrane protein 36 [Source:HGNC Symbol;Acc:HGNC:53654]	4.62203490526755	3.13375897222878	0.99539729937257	3.14824942181788	0.00164251477959761	0.147781499724181	1
ENSG00000261915	AC026954.2	17	7312661	7319174	novel protein	3.8136850767804	3.10629475586755	1.57136677391537	1.97681076590897	0.048063024313547	0.622318288481365	1.03031844000252
ENSG00000288456	AC026954.6	CHR_HG2087_PATCH	7315698	7322211	novel protein	3.8136850767804	3.10629475586755	1.57136677391537	1.97681076590897	0.048063024313547	0.622318288481365	1.03031844000252
ENSG00000276720	CU151838.2	CHR_HSCHR19LRC_PGF1_CTG3_1	54229605	54230979	LSM14 homolog A (SCD6, S. cerevisiae) pseudogene	2.13574134267237	3.04648329780663	1.51413026545974	2.01203513812704	0.044216233083188	1	0.0324613583365249
ENSG00000166126	AMN	14	102922656	102933596	amnion associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:14604]	3.3826366250488	2.98273654934056	1.5059271742253	1.9806645370318	0.0476289062360467	0.622318288481365	1
ENSG00000080854	IGSF9B	11	133896438	133956985	immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326]	3.87740529070724	2.88133085450977	0.947941405877455	3.0395664084772	0.00236918963970089	0.684853081278655	0.0324613583365249
ENSG00000169752	NRG4	15	75935969	76059795	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	11.0403502942992	2.80697235304474	1.04783445818874	2.67883188141836	0.0073879477208144	0.327294098185496	1
ENSG00000129451	KLK10	19	51012739	51020175	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]	3.32296120397241	2.7813820642534	1.36829304873736	2.03273857659367	0.042078941679347	0.601701770696184	1.03031844000252
ENSG00000177807	KCNJ10	1	159998651	160070160	potassium inwardly rectifying channel subfamily J member 10 [Source:HGNC Symbol;Acc:HGNC:6256]	2.81190921693854	2.72154976113213	1.21492291864029	2.24010076637456	0.025084381803574	0.834221597498144	0.143244058930298
ENSG00000196091	MYBPC1	12	101568353	101686028	myosin binding protein C, slow type [Source:HGNC Symbol;Acc:HGNC:7549]	18.9247331110815	2.69542884759815	0.829026300340068	3.25131886225139	0.00114870947047377	0.340508114531969	0.143244058930298
ENSG00000151322	NPAS3	14	32934933	33804176	neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311]	4.3458041538161	2.65851069068554	0.89510625579489	2.97005039734045	0.00297750897190174	0.197723136055048	1.03031844000252
ENSG00000131668	BARX1	9	93951627	93955355	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]	313.960275364874	2.55372293399996	0.601217254342227	4.24758756598546	2.16084717803851e-05	0.00739213588396533	1
ENSG00000278119	GOLGA8J	CHR_HSCHR15_4_CTG8	30233872	30247618	golgin A8 family member J [Source:HGNC Symbol;Acc:HGNC:38650]	3.10767549319886	2.54733639484333	1.23471006758549	2.06310490350558	0.0391026624025301	0.914356753715948	0.143244058930298
ENSG00000257767	AC002996.1	12	111753890	111791418	novel protein	23.0037706051936	2.5308044243838	1.11589486694988	2.26795955366418	0.0233316719889636	0.826760180351491	0.143244058930298
ENSG00000127585	FBXL16	16	692498	705808	F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]	12.1415400037898	2.50582936479529	1.08719652087247	2.30485410566285	0.0211747456866948	0.811160601033784	0.143244058930298
ENSG00000113763	UNC5A	5	176810519	176880898	unc-5 netrin receptor A [Source:HGNC Symbol;Acc:HGNC:12567]	3.27705633442855	2.44359954133761	1.10328264115776	2.21484454679116	0.0267707364108285	0.525192070270332	1.03031844000252
ENSG00000197893	NRAP	10	113588716	113664127	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]	6.48465629387839	2.4263213818077	0.771884959570273	3.14337175731276	0.00167013580113639	0.197461531250483	0.581902542350024
ENSG00000285982	AC012213.5	8	103398658	103501895	novel protein	5.98158023625507	2.41802887433603	1.13326344902117	2.13368645783514	0.0328684553380449	0.645318136893192	0.581902542350024
ENSG00000005961	ITGA2B	17	44372180	44389649	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]	4.610570068008	2.33496448677651	0.965704448332746	2.41788726437757	0.0156109125274966	0.440193520108354	1
ENSG00000243649	CFB	6	31945650	31952084	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	9.6334533633955	2.1446248278441	0.937068344469505	2.28865358701047	0.0220994877222735	0.493684402606164	1.03031844000252
ENSG00000002745	WNT16	7	121325367	121341104	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]	12.666887621322	2.12457508633755	0.790066323577298	2.68910979108412	0.00716428517904093	0.406604352938098	0.581902542350024
ENSG00000241484	ARHGAP8	22	44752558	44862788	Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]	3.12848745753188	2.09321393297032	1.063073418355	1.96902104485818	0.0489506744767139	0.622318288481365	1.03031844000252
ENSG00000092054	MYH7	14	23412740	23435660	myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]	50.1404570384268	2.08942882319402	0.337571925905007	6.18958113176149	6.03242980259419e-10	6.07633248615751e-07	1
ENSG00000092929	UNC13D	17	75827225	75844717	unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]	9.56219638871936	2.05069870316799	0.994882063569786	2.06124803960158	0.0392793825662039	0.595961912391501	1
ENSG00000136457	CHAD	17	50464496	50468906	chondroadherin [Source:HGNC Symbol;Acc:HGNC:1909]	5.15124388103761	2.04548372144114	0.935240709792372	2.18712006441128	0.0287337602695242	0.547814729176386	1
ENSG00000276710	CSPG4P10	15	82459472	82477258	chondroitin sulfate proteoglycan 4 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:48361]	20.7755817445943	2.01552023074956	0.936147129603044	2.15299515109789	0.031319059620359	0.563180712947588	1.00192990775805
